City,Country,Longitude,Latitude,Date,Pageviews
Rancagua,Chile,-70.739,-34.1681,20150302,112
Limassol,Cyprus,33.0226,34.7071,20150220,112
Limassol,Cyprus,33.0226,34.7071,20150221,112
Prague,Czech Republic,14.4378,50.0755,20150214,112
Bremen,Germany,8.8017,53.0793,20150226,112
Bremen,Germany,8.8017,53.0793,20150304,112
Dreieich,Germany,8.6949,50.0295,20150225,112
Hamburg,Germany,9.9937,53.5511,20150302,112
Hanover,Germany,9.732,52.3759,20150304,112
Bochum,Germany,7.2162,51.4818,20150227,112
Cologne,Germany,6.9603,50.9375,20150228,112
Santiago De Los Caballeros,Dominican Republic,-70.7,19.4667,20150213,112
Seville,Spain,-5.9845,37.3891,20150302,112
A Coruna,Spain,-8.4115,43.3623,20150226,112
Valencia,Spain,-0.3763,39.4699,20150213,112
Tallinn,Estonia,24.7536,59.437,20150214,112
Tallinn,Estonia,24.7536,59.437,20150216,112
Helsinki,Finland,24.9384,60.1699,20150306,112
Croydon,United Kingdom,-0.0982,51.3762,20150226,112
Croydon,United Kingdom,-0.0982,51.3762,20150227,112
Guildford,United Kingdom,-0.5704,51.2362,20150225,112
Manchester,United Kingdom,-2.2426,53.4808,20150214,112
Preston,United Kingdom,-2.7031,53.7632,20150303,112
Stoke-on-Trent,United Kingdom,-2.1794,53.0027,20150224,112
York,United Kingdom,-1.0873,53.96,20150225,112
Belfast,United Kingdom,-5.9301,54.5973,20150307,112
Aberdeen,United Kingdom,-2.0943,57.1497,20150228,112
Edinburgh,United Kingdom,-3.1883,55.9533,20150213,112
Saint Andrews,United Kingdom,-2.7965,56.3393,20150224,112
Swansea,United Kingdom,-3.9436,51.6214,20150302,112
Kozani,Greece,21.7376,40.3177,20150228,112
Vrilissia,Greece,23.8377,38.0377,20150223,112
Vrilissia,Greece,23.8377,38.0377,20150225,112
Vrilissia,Greece,23.8377,38.0377,20150301,112
Pecs,Hungary,18.2323,46.0727,20150302,112
Szekesfehervar,Hungary,18.4221,47.186,20150302,112
New Delhi,India,77.2207,28.6322,20150222,112
Mumbai,India,72.8777,19.076,20150215,112
Tel Aviv-Yafo,Israel,34.7818,32.0853,20150214,112
Florence,Italy,11.248,43.771,20150228,112
Milan,Italy,9.1859,45.4654,20150216,112
Seoul,South Korea,126.978,37.5665,20150214,112
Seoul,South Korea,126.978,37.5665,20150228,112
Panevezys,Lithuania,24.3575,55.7348,20150228,112
Vilnius,Lithuania,25.2797,54.6872,20150216,112
Liepaja,Latvia,21.0119,56.5056,20150304,112
Ensenada,Mexico,-116.6058,31.8578,20150226,112
Guadalajara,Mexico,-103.3496,20.6597,20150223,112
Guadalajara,Mexico,-103.3496,20.6597,20150304,112
Puerto Vallarta,Mexico,-105.2253,20.6534,20150226,112
Santiago de Queretaro,Mexico,-100.3899,20.5888,20150301,112
Santiago de Queretaro,Mexico,-100.3899,20.5888,20150304,112
Tlaxcala,Mexico,-98.2322,19.2995,20150227,112
Xalapa,Mexico,-96.9102,19.5438,20150228,112
Petaling Jaya,Malaysia,101.6449,3.0993,20150214,112
Meppel,Netherlands,6.1937,52.6921,20150303,112
Amsterdam,Netherlands,4.8952,52.3702,20150219,112
Amsterdam,Netherlands,4.8952,52.3702,20150306,112
Wellington,New Zealand,174.7762,-41.2865,20150217,112
Wellington,New Zealand,174.7762,-41.2865,20150228,112
Santiago de Surco,Peru,-76.9918,-12.1416,20150303,112
Tacna,Peru,-70.2463,-18.0066,20150224,112
Tacna,Peru,-70.2463,-18.0066,20150228,112
Cebu City,Philippines,123.8854,10.3157,20150227,112
Wroclaw,Poland,17.0385,51.1079,20150224,112
Lodz,Poland,19.456,51.7592,20150214,112
Lodz,Poland,19.456,51.7592,20150217,112
Radom,Poland,21.1471,51.4027,20150215,112
Opole,Poland,17.9213,50.6751,20150226,112
Gdansk,Poland,18.6466,54.352,20150301,112
Aveiro,Portugal,-8.6538,40.6405,20150302,112
Coimbra,Portugal,-8.4103,40.2033,20150225,112
Sintra,Portugal,-9.3817,38.8029,20150228,112
Ponta Delgada,Portugal,-25.6749,37.7422,20150228,112
Barnaul,Russia,83.7698,53.3548,20150228,112
Barnaul,Russia,83.7698,53.3548,20150301,112
Chelyabinsk,Russia,61.4368,55.1644,20150226,112
Irkutsk,Russia,104.305,52.287,20150304,112
Sochi,Russia,39.7203,43.5853,20150308,112
Kemerovo,Russia,86.0623,55.345,20150227,112
Khabarovsk,Russia,135.0663,48.5027,20150221,112
Orenburg,Russia,55.1005,51.7667,20150301,112
Saint Petersburg,Russia,30.3351,59.9343,20150214,112
Saint Petersburg,Russia,30.3351,59.9343,20150218,112
Yekaterinburg,Russia,60.6057,56.8389,20150219,112
Tomsk,Russia,84.9924,56.501,20150302,112
Riyadh,Saudi Arabia,46.7167,24.6333,20150228,112
Singapore,Singapore,103.851,1.2801,20150213,112
Bangkok,Thailand,100.5241,13.7279,20150225,112
Adana,Turkey,35.3213,37,20150215,112
Adana,Turkey,35.3213,37,20150227,112
Diyarbakir,Turkey,40.2306,37.9144,20150224,112
Gaziantep,Turkey,37.3833,37.0662,20150303,112
Mersin,Turkey,34.6333,36.8,20150218,112
Istanbul,Turkey,28.977,41.0053,20150309,112
Kayseri,Turkey,35.4787,38.7312,20150215,112
Kayseri,Turkey,35.4787,38.7312,20150224,112
Samsun,Turkey,36.3313,41.2928,20150220,112
Samsun,Turkey,36.3313,41.2928,20150221,112
Trabzon,Turkey,39.7178,41.0014,20150220,112
Dnepropetrovsk,Ukraine,35.0462,48.4647,20150219,112
Dnepropetrovsk,Ukraine,35.0462,48.4647,20150303,112
Kryvyi Rih,Ukraine,33.3918,47.9105,20150225,112
Donetsk,Ukraine,37.8029,48.0159,20150301,112
Zhytomyr,Ukraine,28.6587,50.2547,20150224,112
Zaporizhia,Ukraine,35.1396,47.8388,20150219,112
Lviv,Ukraine,24.0297,49.8397,20150218,112
Odessa,Ukraine,30.7233,46.4825,20150219,112
Phoenix,United States,-112.074,33.4484,20150306,112
Phoenix,United States,-112.074,33.4484,20150307,112
Tempe,United States,-111.94,33.4255,20150223,112
Tempe,United States,-111.94,33.4255,20150302,112
Tucson,United States,-110.9265,32.2217,20150226,112
Bakersfield,United States,-119.0187,35.3733,20150223,112
Irvine,United States,-117.7947,33.6839,20150301,112
Pasadena,United States,-118.1445,34.1478,20150225,112
San Francisco,United States,-122.4194,37.7749,20150217,112
San Luis Obispo,United States,-120.6596,35.2828,20150226,112
Santa Clarita,United States,-118.5426,34.3917,20150225,112
New Haven,United States,-72.9279,41.3083,20150223,112
Newark,United States,-75.7497,39.6837,20150302,112
Cape Coral,United States,-81.9495,26.5629,20150227,112
Tallahassee,United States,-84.2807,30.4383,20150224,112
Atlanta,United States,-84.388,33.749,20150306,112
Honolulu,United States,-157.8583,21.3069,20150222,112
Normal,United States,-88.9906,40.5142,20150227,112
Bloomington,United States,-86.5264,39.1653,20150303,112
Fort Wayne,United States,-85.1394,41.0793,20150227,112
South Bend,United States,-86.252,41.6764,20150227,112
Emporia,United States,-96.1817,38.4039,20150218,112
Manhattan,United States,-96.5717,39.1836,20150227,112
Wichita,United States,-97.3361,37.6889,20150228,112
Lafayette,United States,-92.0198,30.2241,20150228,112
New Orleans,United States,-90.0715,29.9511,20150305,112
Barnstable,United States,-70.3002,41.7003,20150304,112
Brookline,United States,-71.1212,42.3318,20150226,112
Newton,United States,-71.2092,42.337,20150227,112
Bethesda,United States,-77.0947,38.9847,20150227,112
Detroit,United States,-83.0458,42.3314,20150303,112
Detroit,United States,-83.0458,42.3314,20150305,112
East Lansing,United States,-84.4839,42.737,20150225,112
Saint Paul,United States,-93.09,44.9537,20150226,112
Kansas City,United States,-94.5786,39.0997,20150213,112
Billings,United States,-108.5007,45.7833,20150227,112
Wake Forest,United States,-78.5097,35.9799,20150227,112
Portsmouth,United States,-70.7626,43.0718,20150227,112
Hoboken,United States,-74.0324,40.744,20150302,112
Jersey City,United States,-74.0776,40.7282,20150227,112
New Brunswick,United States,-74.4518,40.4862,20150227,112
Newark,United States,-74.1724,40.7357,20150225,112
Albuquerque,United States,-106.61,35.1107,20150228,112
Henderson,United States,-114.9817,36.0395,20150227,112
Las Vegas,United States,-115.1398,36.1699,20150301,112
Ithaca,United States,-76.5019,42.444,20150226,112
Ithaca,United States,-76.5019,42.444,20150302,112
Troy,United States,-73.6918,42.7284,20150227,112
Cincinnati,United States,-84.512,39.1031,20150226,112
Cincinnati,United States,-84.512,39.1031,20150304,112
Elyria,United States,-82.1077,41.3684,20150303,112
Oklahoma City,United States,-97.5164,35.4676,20150223,112
Tulsa,United States,-95.9928,36.154,20150228,112
Johnstown,United States,-78.922,40.3267,20150227,112
Pittsburgh,United States,-79.9959,40.4406,20150228,112
Villanova,United States,0,0,20150225,112
Abilene,United States,-99.7331,32.4487,20150227,112
El Paso,United States,-106.4425,31.7776,20150223,112
Fort Worth,United States,-97.3308,32.7555,20150223,112
Houston,United States,-95.3698,29.7604,20150308,112
San Antonio,United States,-98.4936,29.4241,20150305,112
Waco,United States,-97.1467,31.5493,20150227,112
Hampton,United States,-76.3452,37.0299,20150304,112
Richmond,United States,-77.4361,37.5407,20150225,112
Richmond,United States,-77.4361,37.5407,20150228,112
Richmond,United States,-77.4361,37.5407,20150305,112
Milwaukee,United States,-87.9065,43.0389,20150225,112
Milwaukee,United States,-87.9065,43.0389,20150305,112
Caracas,Venezuela,-66.8037,10.4696,20150227,112
Kraljevo,Serbia,20.6873,43.7239,20150225,112
Nis,Serbia,21.9283,43.1536,20150226,112
Kula,Serbia,19.5333,45.6,20150228,112
Kula,Serbia,19.5333,45.6,20150301,112
Novi Sad,Serbia,19.8335,45.2671,20150228,112
Pretoria,South Africa,28.1881,-25.7461,20150218,112
Cape Town,South Africa,18.4241,-33.9249,20150225,112
Cape Town,South Africa,18.4241,-33.9249,20150228,112
Khust,Ukraine,23.2978,48.1814,20150302,112
Mykolaiv,Ukraine,31.9946,46.975,20150227,112
Mykolaiv,Ukraine,31.9946,46.975,20150228,112
Colwood,Canada,-123.4958,48.4236,20150227,112
Apple Valley,United States,-93.2177,44.7319,20150304,112
Buena Ventura Lakes,United States,-81.3571,28.3304,20150213,112
Farmington Hills,United States,-83.3677,42.499,20150227,112
Lakewood,United States,-105.0814,39.7047,20150302,112
Lawrence Township,United States,-74.7294,40.2778,20150223,112
Bingol,Turkey,40.4983,38.8853,20150219,112
Denizli,Turkey,29.0864,37.7765,20150221,112
Denizli,Turkey,29.0864,37.7765,20150303,112
Abu Dhabi,United Arab Emirates,54.3667,24.4667,20150225,104
Buenos Aires,Argentina,-58.3816,-34.6037,20150302,104
Adelaide,Australia,138.6,-34.9286,20150305,104
Vienna,Austria,16.3738,48.2082,20150304,104
Schaerbeek,Belgium,4.3773,50.8674,20150218,104
Antwerp,Belgium,4.4025,51.2194,20150302,104
Antwerp,Belgium,4.4025,51.2194,20150305,104
Liege,Belgium,5.5797,50.6326,20150304,104
Sofia,Bulgaria,23.3219,42.6977,20150227,104
Pleven,Bulgaria,24.6067,43.417,20150302,104
Nuestra Senora de La Paz,Bolivia,-68.15,-16.5,20150227,104
Goiania,Brazil,-49.2648,-16.6869,20150301,104
Cascavel,Brazil,-53.4595,-24.9579,20150227,104
Curitiba,Brazil,-49.2654,-25.4244,20150303,104
Niteroi,Brazil,-43.1152,-22.886,20150225,104
Rio de Janeiro,Brazil,-43.197,-22.9083,20150307,104
Rio de Janeiro,Brazil,-43.197,-22.9083,20150308,104
Campinas,Brazil,-47.0626,-22.9099,20150302,104
Ribeirao Preto,Brazil,-47.8102,-21.1705,20150227,104
Sao Jose dos Campos,Brazil,-45.9009,-23.2237,20150227,104
Fort McMurray,Canada,-111.3803,56.7264,20150227,104
Grande Prairie,Canada,-118.7986,55.1699,20150226,104
Coquitlam,Canada,-122.7932,49.2838,20150225,104
Winnipeg,Canada,-97.1375,49.8998,20150303,104
Saint John,Canada,-66.0633,45.2733,20150226,104
Mount Pearl,Canada,-52.8077,47.5206,20150227,104
St. John's,Canada,-52.7128,47.5605,20150302,104
Brampton,Canada,-79.7667,43.6833,20150225,104
Hamilton,Canada,-79.8661,43.25,20150302,104
London,Canada,-81.2432,42.9869,20150302,104
Peterborough,Canada,-78.3197,44.3091,20150223,104
Peterborough,Canada,-78.3197,44.3091,20150228,104
St. Catharines,Canada,-79.2469,43.1594,20150223,104
Thunder Bay,Canada,-89.2477,48.3809,20150228,104
Toronto,Canada,-79.3832,43.6532,20150307,104
Waterloo,Canada,-80.5204,43.4643,20150225,104
Charlottetown,Canada,-63.1311,46.2382,20150226,104
Temuco,Chile,-72.5845,-38.7338,20150302,104
Rancagua,Chile,-70.739,-34.1681,20150227,104
Talca,Chile,-71.6573,-35.4306,20150302,104
Iquique,Chile,-70.1422,-20.2167,20150302,104
Valparaiso,Chile,-71.6204,-33.0456,20150226,104
Valparaiso,Chile,-71.6204,-33.0456,20150228,104
Limassol,Cyprus,33.0226,34.7071,20150228,104
Prague,Czech Republic,14.4378,50.0755,20150213,104
Berlin,Germany,13.405,52.52,20150218,104
Berlin,Germany,13.405,52.52,20150220,104
Stuttgart,Germany,9.1829,48.7758,20150304,104
Ulm,Germany,9.9876,48.4011,20150227,104
Munich,Germany,11.582,48.1351,20150222,104
Wurzburg,Germany,9.9534,49.7913,20150227,104
Cologne,Germany,6.9603,50.9375,20150301,104
Cologne,Germany,6.9603,50.9375,20150305,104
Duisburg,Germany,6.7623,51.4344,20150227,104
Koblenz,Germany,7.589,50.3569,20150227,104
Saarbrucken,Germany,6.9969,49.2402,20150227,104
Leipzig,Germany,12.3731,51.3397,20150226,104
Algiers,Algeria,3.042,36.7529,20150227,104
Guayaquil,Ecuador,-79.8975,-2.2038,20150227,104
Seville,Spain,-5.9845,37.3891,20150228,104
Mostoles,Spain,-3.8676,40.3232,20150309,104
Tarragona,Spain,1.2445,41.1189,20150218,104
Valencia,Spain,-0.3763,39.4699,20150221,104
Valencia,Spain,-0.3763,39.4699,20150302,104
Valencia,Spain,-0.3763,39.4699,20150304,104
Tartu,Estonia,26.7583,58.4895,20150227,104
Tartu,Estonia,26.7583,58.4895,20150304,104
Helsinki,Finland,24.9384,60.1699,20150225,104
Paris,France,2.3522,48.8566,20150219,104
Lyon,France,4.8357,45.764,20150223,104
Cambridge,United Kingdom,0.1218,52.2053,20150227,104
Cambridge,United Kingdom,0.1218,52.2053,20150303,104
Coventry,United Kingdom,-1.5197,52.4068,20150227,104
Coventry,United Kingdom,-1.5197,52.4068,20150302,104
Croydon,United Kingdom,-0.0982,51.3762,20150303,104
Exeter,United Kingdom,-3.5339,50.7184,20150225,104
Leicester,United Kingdom,-1.1398,52.6369,20150302,104
Liverpool,United Kingdom,-2.9916,53.4084,20150215,104
Liverpool,United Kingdom,-2.9916,53.4084,20150303,104
Manchester,United Kingdom,-2.2426,53.4808,20150304,104
Norwich,United Kingdom,1.2974,52.6309,20150226,104
Norwich,United Kingdom,1.2974,52.6309,20150303,104
Nottingham,United Kingdom,-1.1581,52.9548,20150304,104
Sheffield,United Kingdom,-1.4701,53.3811,20150214,104
Sheffield,United Kingdom,-1.4701,53.3811,20150226,104
Taunton,United Kingdom,-3.1068,51.0153,20150224,104
Wembley,United Kingdom,-0.3048,51.5505,20150225,104
Lisburn,United Kingdom,-6.0374,54.5097,20150215,104
Edinburgh,United Kingdom,-3.1883,55.9533,20150220,104
Edinburgh,United Kingdom,-3.1883,55.9533,20150223,104
Glasgow,United Kingdom,-4.2518,55.8642,20150226,104
Saint Andrews,United Kingdom,-2.7965,56.3393,20150225,104
Patras,Greece,21.7346,38.2466,20150223,104
Larisa,Greece,22.4191,39.639,20150219,104
Volos,Greece,22.882,39.3426,20150228,104
Heraklion,Greece,25.1442,35.3387,20150221,104
Heraklion,Greece,25.1442,35.3387,20150228,104
Chalandri,Greece,23.8049,38.0223,20150216,104
Chalandri,Greece,23.8049,38.0223,20150221,104
Vrilissia,Greece,23.8377,38.0377,20150218,104
Budapest,Hungary,19.0402,47.4979,20150303,104
Nagykanizsa,Hungary,16.9897,46.459,20150307,104
Zalaegerszeg,Hungary,16.8416,46.8417,20150302,104
Bengaluru,India,77.5946,12.9716,20150225,104
Bengaluru,India,77.5946,12.9716,20150302,104
Dublin,Ireland,-6.2603,53.3498,20150217,104
Dublin,Ireland,-6.2603,53.3498,20150309,104
Limerick,Ireland,-8.6305,52.668,20150227,104
Milan,Italy,9.1859,45.4654,20150224,104
Seoul,South Korea,126.978,37.5665,20150226,104
Kaunas,Lithuania,23.9036,54.8985,20150302,104
Madona,Latvia,26.2255,56.855,20150216,104
Colima,Mexico,-103.7241,19.2452,20150226,104
Celaya,Mexico,-100.8113,20.528,20150226,104
Celaya,Mexico,-100.8113,20.528,20150228,104
Tula,Mexico,-99.35,20.05,20150227,104
Coacalco,Mexico,-99.1043,19.6291,20150304,104
Tepic,Mexico,-104.8946,21.5042,20150226,104
Monterrey,Mexico,-100.3161,25.6866,20150220,104
Monterrey,Mexico,-100.3161,25.6866,20150303,104
San Nicolas de los Garza,Mexico,-100.2712,25.7366,20150227,104
Oaxaca,Mexico,-96.7219,17.0686,20150227,104
Heroica Veracruz,Mexico,-96.1342,19.1738,20150228,104
Kuala Lumpur,Malaysia,101.6869,3.139,20150301,104
Kuala Lumpur,Malaysia,101.6869,3.139,20150306,104
Petaling Jaya,Malaysia,101.6449,3.0993,20150306,104
The Hague,Netherlands,4.3007,52.0705,20150223,104
Auckland,New Zealand,174.7633,-36.8485,20150219,104
Wellington,New Zealand,174.7762,-41.2865,20150226,104
Christchurch,New Zealand,172.6362,-43.5321,20150223,104
Christchurch,New Zealand,172.6362,-43.5321,20150301,104
Panama,Panama,-79.5167,8.9833,20150226,104
Arequipa,Peru,-71.5375,-16.409,20150222,104
Arequipa,Peru,-71.5375,-16.409,20150304,104
Callao,Peru,-77.126,-12.0508,20150225,104
Cusco,Peru,-71.9675,-13.5319,20150302,104
Trujillo,Peru,-79.03,-8.1124,20150218,104
Chiclayo,Peru,-79.8366,-6.763,20150225,104
Chiclayo,Peru,-79.8366,-6.763,20150227,104
Piura,Peru,-80.649,-5.1853,20150216,104
Manila,Philippines,120.9842,14.5995,20150303,104
Wroclaw,Poland,17.0385,51.1079,20150301,104
Torun,Poland,18.5984,53.0138,20150227,104
Zielona Gora,Poland,15.5062,51.9356,20150227,104
Lublin,Poland,22.5684,51.2465,20150303,104
Krakow,Poland,19.945,50.0647,20150220,104
Radom,Poland,21.1471,51.4027,20150226,104
Radom,Poland,21.1471,51.4027,20150228,104
Warsaw,Poland,21.0122,52.2297,20150308,104
Bialystok,Poland,23.1688,53.1325,20150215,104
Bialystok,Poland,23.1688,53.1325,20150222,104
Rzeszow,Poland,21.9991,50.0412,20150227,104
Gdansk,Poland,18.6466,54.352,20150213,104
Gdynia,Poland,18.5305,54.5189,20150226,104
Katowice,Poland,19.0238,50.2649,20150223,104
San Juan,Puerto Rico,-66.1057,18.4663,20150226,104
Aveiro,Portugal,-8.6538,40.6405,20150226,104
Alverca do Ribatejo,Portugal,-9.0397,38.9022,20150228,104
Cascais,Portugal,-9.4223,38.6971,20150302,104
Lisbon,Portugal,-9.1393,38.7223,20150308,104
Lisbon,Portugal,-9.1393,38.7223,20150309,104
Felgueiras,Portugal,-8.1972,41.3664,20150303,104
Porto,Portugal,-8.6291,41.1579,20150218,104
Vila Nova de Gaia,Portugal,-8.6118,41.1239,20150224,104
Cluj-Napoca,Romania,23.5833,46.7667,20150303,104
Barnaul,Russia,83.7698,53.3548,20150302,104
Ufa,Russia,55.9721,54.7388,20150218,104
Ufa,Russia,55.9721,54.7388,20150224,104
Ulan-Ude,Russia,107.6073,51.8239,20150227,104
Chelyabinsk,Russia,61.4368,55.1644,20150218,104
Chelyabinsk,Russia,61.4368,55.1644,20150306,104
Irkutsk,Russia,104.305,52.287,20150301,104
Krasnodar,Russia,38.9667,45.0333,20150305,104
Khabarovsk,Russia,135.0663,48.5027,20150227,104
Krasnoyarsk,Russia,92.8932,56.0153,20150218,104
Krasnoyarsk,Russia,92.8932,56.0153,20150222,104
Moscow,Russia,37.6173,55.7558,20150215,104
Novosibirsk,Russia,82.9357,55.0084,20150217,104
Novosibirsk,Russia,82.9357,55.0084,20150225,104
Penza,Russia,45.0167,53.2,20150302,104
Vladivostok,Russia,131.9,43.1333,20150221,104
Rostov-on-Don,Russia,39.7,47.2333,20150220,104
Tolyatti,Russia,49.4198,53.5086,20150303,104
Saratov,Russia,46.0167,51.5333,20150301,104
Kazan,Russia,49.1347,55.7903,20150228,104
Tyumen,Russia,65.525,57.1613,20150220,104
Volgograd,Russia,44.5167,48.7,20150304,104
Voronezh,Russia,39.2089,51.6755,20150302,104
Singapore,Singapore,103.851,1.2801,20150223,104
Bratislava,Slovakia,17.1071,48.1459,20150217,104
Bratislava,Slovakia,17.1071,48.1459,20150228,104
Bangkok,Thailand,100.5241,13.7279,20150224,104
Adana,Turkey,35.3213,37,20150216,104
Antalya,Turkey,30.7056,36.8841,20150221,104
Kayseri,Turkey,35.4787,38.7312,20150227,104
Konya,Turkey,32.4833,37.8667,20150304,104
Samsun,Turkey,36.3313,41.2928,20150227,104
Corlu,Turkey,27.8056,41.1675,20150228,104
Trabzon,Turkey,39.7178,41.0014,20150302,104
Vinnytsia,Ukraine,28.4682,49.2331,20150227,104
Dnepropetrovsk,Ukraine,35.0462,48.4647,20150222,104
Dnepropetrovsk,Ukraine,35.0462,48.4647,20150305,104
Zaporizhia,Ukraine,35.1396,47.8388,20150227,104
Ivano-Frankivsk,Ukraine,24.7111,48.9226,20150223,104
Ivano-Frankivsk,Ukraine,24.7111,48.9226,20150227,104
Simferopol,Ukraine,34.1024,44.9521,20150220,104
Simferopol,Ukraine,34.1024,44.9521,20150227,104
Kharkiv,Ukraine,36.2304,49.9935,20150218,104
Anchorage,United States,-149.9003,61.2181,20150227,104
Auburn,United States,-85.4808,32.6099,20150226,104
Cabot,United States,-92.0165,34.9745,20150226,104
Little Rock,United States,-92.2896,34.7465,20150228,104
Costa Mesa,United States,-117.9187,33.6411,20150224,104
Davis,United States,-121.7405,38.5449,20150227,104
Lancaster,United States,-118.1542,34.6868,20150227,104
Long Beach,United States,-118.1937,33.7701,20150225,104
Menlo Park,United States,-122.1817,37.453,20150227,104
Oakland,United States,-122.2711,37.8044,20150223,104
Oceanside,United States,-117.3795,33.1959,20150225,104
Riverside,United States,-117.3962,33.9533,20150223,104
Riverside,United States,-117.3962,33.9533,20150225,104
Riverside,United States,-117.3962,33.9533,20150226,104
San Jose,United States,-121.8907,37.3336,20150304,104
Santa Monica,United States,-118.4912,34.0195,20150226,104
Stockton,United States,-121.2908,37.9577,20150227,104
Boulder,United States,-105.2705,40.015,20150228,104
Denver,United States,-104.9849,39.7384,20150309,104
Fort Collins,United States,-105.0844,40.5853,20150302,104
Fairfield,United States,-73.2613,41.1408,20150227,104
Hamden,United States,-72.9026,41.3839,20150224,104
Jacksonville,United States,-81.6556,30.3322,20150226,104
Miami,United States,-80.1918,25.7617,20150304,104
Orlando,United States,-81.3792,28.5383,20150224,104
Athens,United States,-83.3833,33.95,20150226,104
Des Moines,United States,-93.6091,41.6005,20150304,104
Boise,United States,-116.2146,43.6187,20150213,104
Arlington Heights,United States,-87.9806,42.0884,20150227,104
Evanston,United States,-87.6877,42.0451,20150225,104
Naperville,United States,-88.1656,41.7481,20150227,104
Evansville,United States,-87.5711,37.9716,20150227,104
Lawrence,United States,-95.2353,38.9717,20150227,104
Wichita,United States,-97.3361,37.6889,20150304,104
Boston,United States,-71.0601,42.3585,20150220,104
Cambridge,United States,-71.1097,42.3736,20150304,104
Cambridge,United States,-71.1097,42.3736,20150306,104
Somerville,United States,-71.0995,42.3876,20150227,104
Wellesley,United States,-71.2924,42.2968,20150224,104
Worcester,United States,-71.8023,42.2626,20150227,104
College Park,United States,-76.9378,38.9897,20150223,104
Columbia,United States,-76.861,39.2037,20150227,104
Ann Arbor,United States,-83.743,42.2808,20150214,104
Kalamazoo,United States,-85.5872,42.2917,20150227,104
Mankato,United States,-93.9994,44.1636,20150227,104
Minneapolis,United States,-93.2674,44.9762,20150306,104
St. Louis,United States,-90.1994,38.627,20150303,104
St. Peters,United States,-90.6299,38.7875,20150302,104
Ridgeland,United States,-90.1323,32.4285,20150228,104
Billings,United States,-108.5007,45.7833,20150215,104
Chapel Hill,United States,-79.0558,35.9132,20150303,104
Durham,United States,-78.8986,35.994,20150225,104
Wilmington,United States,-77.9447,34.2257,20150226,104
Winston-Salem,United States,-80.2442,36.0999,20150227,104
Bismarck,United States,-100.7837,46.8083,20150304,104
Omaha,United States,-95.998,41.2524,20150306,104
Portsmouth,United States,-70.7626,43.0718,20150226,104
Reno,United States,-119.8138,39.5296,20150225,104
Ithaca,United States,-76.5019,42.444,20150223,104
Syracuse,United States,-76.1474,43.0481,20150224,104
Syracuse,United States,-76.1474,43.0481,20150302,104
Cleveland,United States,-81.6944,41.4993,20150228,104
Medina,United States,-81.8642,41.1358,20150303,104
Portland,United States,-122.6765,45.5231,20150303,104
State College,United States,-77.86,40.7934,20150226,104
Charleston,United States,-79.9311,32.7765,20150224,104
Columbia,United States,-81.0348,34.0007,20150226,104
Brookings,United States,-96.7984,44.3114,20150227,104
Clarksville,United States,-87.3595,36.5298,20150302,104
Knoxville,United States,-83.9207,35.9606,20150225,104
Memphis,United States,-90.049,35.1495,20150226,104
Murfreesboro,United States,-86.3903,35.8456,20150227,104
Austin,United States,-97.7431,30.2672,20150304,104
Carrollton,United States,-96.89,32.9756,20150227,104
Dallas,United States,-96.801,32.7803,20150306,104
Frisco,United States,-96.8236,33.1507,20150227,104
Fort Worth,United States,-97.3308,32.7555,20150225,104
Irving,United States,-96.9489,32.814,20150227,104
Lubbock,United States,-101.8552,33.5779,20150227,104
Lubbock,United States,-101.8552,33.5779,20150228,104
Plano,United States,-96.6989,33.0198,20150223,104
San Antonio,United States,-98.4936,29.4241,20150226,104
San Antonio,United States,-98.4936,29.4241,20150306,104
Provo,United States,-111.6585,40.2338,20150302,104
Arlington,United States,-77.1068,38.88,20150226,104
Ashburn,United States,-77.4874,39.0438,20150225,104
Charlottesville,United States,-78.4767,38.0293,20150213,104
Charlottesville,United States,-78.4767,38.0293,20150223,104
Charlottesville,United States,-78.4767,38.0293,20150304,104
Harrisonburg,United States,-78.8689,38.4496,20150225,104
Harrisonburg,United States,-78.8689,38.4496,20150227,104
Portsmouth,United States,-76.2983,36.8354,20150302,104
Virginia Beach,United States,-75.978,36.8529,20150225,104
Williamsburg,United States,-76.7075,37.2707,20150225,104
Renton,United States,-122.2171,47.4829,20150227,104
Seattle,United States,-122.3321,47.6062,20150306,104
La Crosse,United States,-91.2396,43.8014,20150227,104
Madison,United States,-89.4012,43.0731,20150301,104
Milwaukee,United States,-87.9065,43.0389,20150301,104
Milwaukee,United States,-87.9065,43.0389,20150302,104
New Berlin,United States,-88.1084,42.9764,20150227,104
Caracas,Venezuela,-66.8037,10.4696,20150228,104
Kraljevo,Serbia,20.6873,43.7239,20150224,104
Pancevo,Serbia,20.6476,44.874,20150302,104
Kula,Serbia,19.5333,45.6,20150225,104
Minato,Japan,139.7516,35.6581,20150226,104
Subang Jaya,Malaysia,101.5844,3.0812,20150227,104
Ixtapaluca,Mexico,-98.8806,19.3056,20150227,104
Playa del Carmen,Mexico,-87.0739,20.6296,20150227,104
Zhubei City,Taiwan,120.9934,24.8347,20150226,104
Novomoskovsk,Russia,38.2963,54.0109,20150302,104
Chita,Russia,113.4667,52.05,20150227,104
Fuenlabrada,Spain,-3.8035,40.2902,20150227,104
Bay Lake,United States,-81.5659,28.3886,20150224,104
Blaine,United States,-93.2349,45.1608,20150304,104
Brighton,United States,-77.5681,43.1233,20150227,104
